parcelle_id,annee,variete,altitude,pente,ph_sol,pluie,temperature,age_arbre,fertilisation,traitement_pesticide,presence_ravageur,acces_formation,taille,main_oeuvre,rendement_kg_ha,age_producteur,experience_producteur,taille_menage,nb_enfants_plus_12,niveau_education,sexe,encadrement
PCF_0065,2021,Arabica,679.89212994795,13.037390725935062,6.301093989734821,1518.6123496496757,22.30794108349061,16,142.520193539974,1.3714412234236466,1,0,0,18,633.9697182721692,45,31,9,0,Secondaire,Homme,0
PCF_0065,2022,Robusta,679.89212994795,13.037390725935062,6.301093989734821,1748.8878844337391,21.32168845378916,14,155.41946968690038,2.2965436593364847,0,1,1,56,878.7968151942495,62,12,7,4,Secondaire,Femme,0
PCF_0065,2023,Arabica,679.89212994795,13.037390725935062,6.301093989734821,1221.7796653232942,21.98337923033633,11,50.96997956537197,1.958702912314649,0,1,1,48,712.7281674857182,69,1,5,1,Primaire,Homme,1
PCF_0066,2019,Robusta,1071.9613511393904,21.300134210845723,6.227483748125824,1433.322085185988,21.577300754628126,18,119.24479026293054,1.36685390900907,0,0,1,24,879.5185742696408,32,1,5,4,Secondaire,Homme,0
PCF_0066,2020,Robusta,1071.9613511393904,21.300134210845723,6.227483748125824,1828.0087772389215,23.469001869509825,11,169.6480002732841,1.4764540727118916,0,1,1,49,919.595289253718,37,14,9,4,Primaire,Homme,0
PCF_0066,2021,Robusta,1071.9613511393904,21.300134210845723,6.227483748125824,953.22755687289,21.74600742513296,11,66.46421697249546,2.39002064498714,0,0,0,51,787.4903792474244,28,12,3,0,Primaire,Homme,1
PCF_0066,2022,Arabica,1071.9613511393904,21.300134210845723,6.227483748125824,1557.5389650386765,23.507162230578903,18,153.686881185481,1.351404316445587,0,0,1,22,701.9544089149272,27,31,5,2,Secondaire,Homme,1
PCF_0066,2023,Arabica,1071.9613511393904,21.300134210845723,6.227483748125824,1525.2452059986504,21.81750301063667,23,192.99317030080712,2.081959257364645,0,1,0,44,789.4672466336432,44,6,8,1,Aucun,Homme,0
PCF_0067,2019,Arabica,1370.9775470555062,15.159375557321033,5.871795760304913,1220.952008618218,21.57134410829847,7,78.10349498663005,2.969404592634557,0,0,1,17,638.2736303990042,65,28,8,4,Secondaire,Homme,0
PCF_0067,2020,Arabica,1370.9775470555062,15.159375557321033,5.871795760304913,1733.4305121417444,23.72566127642404,11,54.18987080216225,1.7257762178790068,1,1,1,50,560.6740330398495,57,26,4,1,Supérieur,Homme,0
PCF_0067,2021,Robusta,1370.9775470555062,15.159375557321033,5.871795760304913,1496.4479561433657,24.578844297528228,15,164.66871769881362,2.7986770686004974,1,1,1,42,800.4471336269482,54,32,3,0,Primaire,Homme,0
PCF_0067,2022,Arabica,1370.9775470555062,15.159375557321033,5.871795760304913,925.0464521432632,21.817080213424504,20,125.3780483665796,2.975249209135571,0,0,1,21,607.2263116873816,57,13,11,0,Primaire,Homme,0
PCF_0067,2023,Robusta,1370.9775470555062,15.159375557321033,5.871795760304913,1526.9774843646596,20.45833887428508,16,69.03041676751653,1.101510360735379,0,1,1,16,952.2927846637632,63,2,5,1,Supérieur,Homme,1
PCF_0068,2019,Arabica,1102.6304048097136,18.39467950775634,6.391277573110062,1890.655957038657,21.93472274371181,8,111.830212633711,1.459952523085899,0,0,1,46,644.9330381082976,36,31,6,3,Supérieur,Homme,0
PCF_0068,2020,Robusta,1102.6304048097136,18.39467950775634,6.391277573110062,1460.158428590496,24.15708167057649,9,176.5673581674531,2.925175947192004,0,0,1,45,948.4159374876594,67,8,9,0,Secondaire,Homme,0
PCF_0068,2021,Robusta,1102.6304048097136,18.39467950775634,6.391277573110062,1290.008138734681,23.75415834636324,12,188.95820424720068,1.050802456428633,0,1,1,38,865.462240211076,67,30,7,0,Primaire,Homme,1
PCF_0068,2022,Robusta,1102.6304048097136,18.39467950775634,6.391277573110062,1142.0535804231558,19.47564822378274,15,60.82663754797842,1.4953440609322812,1,1,1,39,796.0472745005798,63,4,11,2,Secondaire,Homme,0
PCF_0068,2023,Arabica,1102.6304048097136,18.39467950775634,6.391277573110062,1455.5154971278885,22.3926598079219,13,124.81450473530514,2.841367942503275,0,0,1,35,659.8036636704303,55,6,8,0,Secondaire,Homme,0
PCF_0069,2019,Robusta,880.2590398524599,16.472825591191125,5.880255864446483,1399.720592049766,21.007357313937412,8,187.05231197011048,1.7085737270659629,0,0,0,30,805.617995854244,40,5,11,0,Primaire,Homme,0
PCF_0069,2020,Arabica,880.2590398524599,16.472825591191125,5.880255864446483,1389.3827200576825,19.916850496719164,7,50.07645597109398,2.8553724105275693,0,0,0,28,588.3174615259175,53,12,8,4,Secondaire,Homme,0
PCF_0069,2021,Arabica,880.2590398524599,16.472825591191125,5.880255864446483,1167.4349515709555,21.13323479190916,9,175.53866633027218,2.2497409903117074,0,1,0,58,712.0810767524927,61,9,9,0,Aucun,Homme,1
PCF_0069,2022,Arabica,880.2590398524599,16.472825591191125,5.880255864446483,1653.5710934687827,21.28131037687137,10,88.40558496075,1.5186455406923447,0,1,0,25,632.974924274389,55,2,6,2,Primaire,Homme,0
PCF_0069,2023,Robusta,880.2590398524599,16.472825591191125,5.880255864446483,1496.389253506122,21.330043087804604,22,185.00368727828064,2.03819315899721,0,1,1,39,899.8218464847696,47,34,8,4,Primaire,Femme,0
PCF_0070,2019,Robusta,1068.9599864140362,15.046239936427806,6.139603822123117,1808.725089014424,22.86896416998928,13,125.9360959224706,1.0827727835113246,1,1,1,31,840.9242232161831,68,11,9,2,Primaire,Femme,0
PCF_0070,2020,Arabica,1068.9599864140362,15.046239936427806,6.139603822123117,1471.7963315732998,23.61144105250607,20,71.14347604849473,2.325982881528097,0,1,1,15,563.2446084510569,55,13,7,0,Aucun,Femme,1
PCF_0070,2021,Robusta,1068.9599864140362,15.046239936427806,6.139603822123117,963.0965584241466,21.592890118553782,21,152.31788421059173,1.068650025916812,0,0,1,15,841.3820810005271,62,28,8,4,Primaire,Homme,1
PCF_0070,2022,Arabica,1068.9599864140362,15.046239936427806,6.139603822123117,1616.170732345757,22.077355803076596,19,181.319578627918,1.9538409394086271,0,1,1,20,669.9855411809099,60,29,9,2,Secondaire,Homme,0
PCF_0070,2023,Robusta,1068.9599864140362,15.046239936427806,6.139603822123117,1770.4512000699203,21.633489435350107,11,58.3252746122568,2.945410956909056,0,0,1,49,822.4201126207822,66,34,5,2,Primaire,Femme,0
PCF_0071,2019,Arabica,1344.692683288776,23.001892880863053,6.5641451458343125,1533.5167186216656,24.148155546489097,12,176.99947089596162,2.3035974415315663,1,0,1,22,556.9250130998686,50,10,6,0,Aucun,Homme,0
PCF_0071,2020,Arabica,1344.692683288776,23.001892880863053,6.5641451458343125,1581.9441674367615,21.108925629667095,17,140.096683167486,2.021157313098071,0,1,1,50,688.4312474690703,48,18,6,2,Secondaire,Homme,0
PCF_0071,2021,Arabica,1344.692683288776,23.001892880863053,6.5641451458343125,1928.7868202952168,23.43447492555228,20,181.60378974404395,2.565586976921786,0,1,1,44,752.380668746913,30,27,9,0,Secondaire,Homme,1
PCF_0071,2022,Robusta,1344.692683288776,23.001892880863053,6.5641451458343125,1863.9796186850256,22.08314114181932,10,184.9778609704964,1.698880162125087,1,1,1,20,784.6445943387268,45,16,7,1,Secondaire,Femme,1
PCF_0071,2023,Robusta,1344.692683288776,23.001892880863053,6.5641451458343125,1526.611246280762,22.127924189247505,18,159.96873906258855,1.566159808711084,0,0,1,49,896.2862049617345,25,28,3,0,Primaire,Femme,0
PCF_0072,2019,Robusta,882.7842483100283,17.913261266046245,6.078864847350755,1948.545248110276,23.09109491715025,17,187.7240910828853,1.7554397578088032,0,1,1,16,893.3362502860384,41,4,8,0,Secondaire,Homme,1
PCF_0072,2020,Arabica,882.7842483100283,17.913261266046245,6.078864847350755,1285.577656519717,20.75200899306683,10,176.1786502655708,1.8034334223981008,0,0,1,35,591.2864043988325,26,17,5,0,Primaire,Homme,0
PCF_0072,2021,Robusta,882.7842483100283,17.913261266046245,6.078864847350755,1602.0386610424553,23.626641054210022,19,96.35414390583776,1.5628456242243494,0,0,1,21,900.6029108737987,63,32,4,1,Primaire,Homme,0
PCF_0072,2022,Arabica,882.7842483100283,17.913261266046245,6.078864847350755,2138.062295259554,22.48494207158169,19,153.46184820034534,1.9128738668846776,0,1,0,43,782.9894865715008,38,2,9,1,Primaire,Homme,0
PCF_0072,2023,Robusta,882.7842483100283,17.913261266046245,6.078864847350755,1350.9942259007055,24.2140604750486,11,86.9671204587673,1.6625060641464575,0,1,1,57,885.3570784148644,61,2,11,4,Primaire,Homme,0
PCF_0073,2019,Arabica,777.2477029136929,6.477281807966959,5.779593081876063,1935.9133781944147,23.039248097188704,8,153.0791343025556,1.9680699478235928,1,0,0,41,585.47297625328,31,10,6,4,Secondaire,Homme,0
PCF_0073,2020,Robusta,777.2477029136929,6.477281807966959,5.779593081876063,1732.7061985464877,21.85349388240204,20,155.06956153815293,2.77775519569757,0,1,0,23,939.6597644418875,64,16,8,4,Secondaire,Homme,0
PCF_0073,2021,Arabica,777.2477029136929,6.477281807966959,5.779593081876063,1243.7773755291705,20.2982805373065,19,57.246599699769305,1.0685308128410036,0,1,1,45,650.2815252052948,34,16,10,0,Supérieur,Homme,0
PCF_0073,2022,Arabica,777.2477029136929,6.477281807966959,5.779593081876063,1668.6995329576555,19.278603994918377,17,112.66526121590684,1.9679484459742271,0,0,1,42,590.7082278487128,47,11,9,0,Aucun,Homme,0
PCF_0073,2023,Robusta,777.2477029136929,6.477281807966959,5.779593081876063,1455.7661699443406,25.300121629400635,19,85.04222170006452,2.0031003902230475,0,0,1,58,793.5759919437346,39,3,8,3,Secondaire,Homme,0
PCF_0074,2019,Arabica,1009.9793070263548,17.06993740773929,5.771321544550538,1701.5323410469218,20.3975654235152,6,165.101670350939,2.5507815460489582,0,1,0,22,646.3571889742395,30,29,7,1,Secondaire,Homme,0
PCF_0074,2020,Robusta,1009.9793070263548,17.06993740773929,5.771321544550538,1645.2081897802393,22.910189884917564,9,117.13936502197618,2.2733484876815258,0,1,1,47,1013.7192390568774,36,17,8,4,Primaire,Homme,1
PCF_0074,2021,Arabica,1009.9793070263548,17.06993740773929,5.771321544550538,1505.7613141078502,21.781056702875414,8,147.5052372885008,1.5635049875536284,1,0,0,35,649.8518630303937,39,32,9,3,Secondaire,Homme,0
PCF_0074,2022,Robusta,1009.9793070263548,17.06993740773929,5.771321544550538,1458.7833617758838,19.48788092282389,19,82.2400402951821,2.6297597047172543,0,1,1,27,781.1040254287774,45,27,11,4,Supérieur,Homme,1
PCF_0074,2023,Robusta,1009.9793070263548,17.06993740773929,5.771321544550538,1218.7320936963442,23.47567665401852,19,167.0843861004849,2.2053321795602288,0,1,1,31,910.6988613793516,30,18,6,2,Supérieur,Homme,0
PCF_0075,2019,Arabica,1082.3297561729214,23.00490552393213,6.099922421762309,1553.5748470024384,24.26744972081689,13,148.63474838402692,1.1828137196674844,0,0,0,51,683.4687375834334,27,34,6,4,Primaire,Homme,0
PCF_0075,2020,Robusta,1082.3297561729214,23.00490552393213,6.099922421762309,1435.2660686058275,19.436106867823877,7,131.24981049325908,1.7502160341108852,0,0,1,20,822.7188685396486,46,10,9,0,Primaire,Homme,1
PCF_0075,2021,Arabica,1082.3297561729214,23.00490552393213,6.099922421762309,1351.8359075794938,20.919870769953302,15,172.87598589957247,1.5558712742029512,0,0,1,45,601.6072144711072,43,13,3,0,Aucun,Homme,0
PCF_0075,2022,Arabica,1082.3297561729214,23.00490552393213,6.099922421762309,1670.7493295281004,21.098680086526155,13,197.1297164288038,2.572478177152113,1,0,1,24,638.2961742031648,55,22,5,2,Secondaire,Homme,1
PCF_0075,2023,Arabica,1082.3297561729214,23.00490552393213,6.099922421762309,1504.2080093600878,20.75673710318092,9,197.75878324611492,2.505206584855361,0,1,1,29,753.6703731522462,54,9,8,1,Primaire,Homme,0
PCF_0076,2019,Robusta,999.9058779074902,12.514771222575574,6.371858513203378,1395.9961689607524,23.34233177879517,11,112.4867298576213,2.9574670941770047,0,0,1,35,878.5834394842249,39,23,3,1,Primaire,Homme,1
PCF_0076,2020,Arabica,999.9058779074902,12.514771222575574,6.371858513203378,1520.6289745740305,22.2010124710406,11,136.0221997172264,1.29002569845688,1,0,1,31,640.7261829893071,31,20,8,2,Primaire,Femme,1
PCF_0076,2021,Robusta,999.9058779074902,12.514771222575574,6.371858513203378,1363.76765674503,21.371987184440005,14,138.63621412769805,1.0183310527712115,1,1,1,20,888.7135069709333,39,24,8,0,Primaire,Homme,0
PCF_0076,2022,Robusta,999.9058779074902,12.514771222575574,6.371858513203378,1359.7385599532472,21.64402584008128,15,64.22317641057441,1.916346467919558,0,0,0,30,773.6644151079736,29,5,5,1,Supérieur,Homme,0
PCF_0076,2023,Robusta,999.9058779074902,12.514771222575574,6.371858513203378,1365.5961058781704,23.525213903466828,14,96.77309849464017,1.951715970348024,0,0,0,48,815.6537725248476,55,5,6,0,Secondaire,Homme,0
PCF_0077,2019,Arabica,771.9747774183193,8.548831392275588,6.593213919184822,1552.5962118181376,21.06415568277896,18,57.560830974495765,2.7974341149665207,0,1,1,52,591.4635403286411,55,13,3,2,Secondaire,Femme,0
PCF_0077,2020,Arabica,771.9747774183193,8.548831392275588,6.593213919184822,1312.4750750191638,23.086238310866257,10,91.0110072933564,2.1176263895502223,0,1,0,28,660.6758720157574,50,17,8,4,Primaire,Femme,0
PCF_0077,2021,Robusta,771.9747774183193,8.548831392275588,6.593213919184822,1501.7017473307524,20.16755819829683,7,53.68143868663103,1.8128941174355444,0,0,1,46,925.2696830151024,45,21,10,1,Aucun,Homme,0
PCF_0077,2022,Robusta,771.9747774183193,8.548831392275588,6.593213919184822,1459.7970958144767,24.721968285512432,21,183.91871061523636,1.3889739290310743,0,1,1,31,970.928448901648,58,8,3,1,Supérieur,Homme,0
PCF_0077,2023,Arabica,771.9747774183193,8.548831392275588,6.593213919184822,1560.514866705104,20.54185660946605,16,70.86271341310349,1.9658900944258588,0,0,0,51,624.6881540185432,47,14,7,2,Primaire,Homme,0
PCF_0078,2019,Robusta,1370.9596782610674,18.815303815618712,6.314044016614405,1556.201784888222,21.76170546376774,14,165.6686222791921,2.9288076646269494,0,1,1,23,866.2615410657141,33,9,11,0,Secondaire,Femme,0
PCF_0078,2020,Arabica,1370.9596782610674,18.815303815618712,6.314044016614405,1503.0782314653504,22.533453308431596,11,175.60090838182134,2.3795007389653127,0,1,0,36,620.0058192479315,50,18,8,0,Secondaire,Homme,1
PCF_0078,2021,Robusta,1370.9596782610674,18.815303815618712,6.314044016614405,1464.2350202665448,20.943108673371803,15,199.4505847196182,2.061436469041642,0,1,0,19,887.2275539636139,67,12,9,4,Primaire,Homme,0
PCF_0078,2022,Robusta,1370.9596782610674,18.815303815618712,6.314044016614405,1637.8664804329012,22.85222856969534,16,70.36180613497412,2.201354323142408,0,0,1,18,825.0221648912587,66,3,9,1,Primaire,Homme,0
PCF_0078,2023,Robusta,1370.9596782610674,18.815303815618712,6.314044016614405,982.665427308962,21.79145463960981,12,86.19908833517916,2.626980578285542,0,0,0,41,855.7198153996458,49,28,10,0,Secondaire,Homme,1
PCF_0079,2019,Arabica,663.0534619142277,20.89984214197821,5.757645658692415,1442.13711433489,18.116783340875298,8,86.59759389072792,2.872967835676856,0,1,1,36,628.2963254649227,55,34,11,3,Primaire,Homme,1
PCF_0079,2020,Arabica,663.0534619142277,20.89984214197821,5.757645658692415,1443.8096609404986,24.35695442784905,17,84.9019365414355,1.475402216384888,0,1,1,48,719.2360594063059,34,14,8,2,Secondaire,Homme,0
PCF_0079,2021,Arabica,663.0534619142277,20.89984214197821,5.757645658692415,1123.4925771221228,21.95372803462304,12,158.06599918750516,1.256172667170864,0,0,1,18,753.0015404532256,57,12,7,3,Primaire,Homme,0
PCF_0079,2022,Robusta,663.0534619142277,20.89984214197821,5.757645658692415,1479.0144282690064,18.73275738118956,12,81.10528492849761,1.5923364907074784,0,0,1,27,788.2556142230537,29,30,8,2,Primaire,Homme,0
PCF_0079,2023,Robusta,663.0534619142277,20.89984214197821,5.757645658692415,1642.834789486612,23.45835175040124,11,79.40214249644002,1.849684051059838,0,0,1,35,851.1103734278261,54,25,3,2,Secondaire,Homme,1
PCF_0080,2019,Robusta,1029.4110051658863,19.53100074809061,6.310624400430384,1090.9116197976705,22.796032066843477,14,125.20652255083463,1.3170314377787018,0,1,0,38,859.9111227420707,57,29,11,4,Secondaire,Homme,1
PCF_0080,2020,Arabica,1029.4110051658863,19.53100074809061,6.310624400430384,1634.3492010518069,18.25014449164472,17,133.57667298919375,2.184583318404313,1,0,1,45,426.8897377946119,26,19,6,4,Secondaire,Homme,0
PCF_0080,2021,Robusta,1029.4110051658863,19.53100074809061,6.310624400430384,1179.7141204407835,21.53429236906692,21,178.53750083153827,1.3004579979641997,0,0,0,29,730.7978561675549,28,29,8,4,Secondaire,Femme,0
PCF_0080,2022,Robusta,1029.4110051658863,19.53100074809061,6.310624400430384,1581.133968948224,22.12499318323676,9,178.70566597118074,1.4268556293893548,0,1,0,24,914.0500636727862,27,17,3,1,Primaire,Homme,0
PCF_0080,2023,Robusta,1029.4110051658863,19.53100074809061,6.310624400430384,1485.4943483684676,21.60359694244813,20,128.51055975372702,1.5007102394346583,1,0,1,33,786.4846715167278,54,28,11,1,Aucun,Homme,1
PCF_0081,2019,Robusta,1347.8132882205573,13.399744007942209,6.164896401339611,1337.5889376531245,21.61329509919919,5,173.5094362420418,1.9734254855124216,0,1,1,41,874.966132348469,25,10,11,0,Aucun,Homme,0
PCF_0081,2020,Robusta,1347.8132882205573,13.399744007942209,6.164896401339611,1561.710357483563,21.514522222645017,13,151.6316651878904,2.8614252050169084,1,0,1,51,805.0725413761478,47,13,8,3,Primaire,Homme,0
PCF_0081,2021,Arabica,1347.8132882205573,13.399744007942209,6.164896401339611,1702.70869478002,23.823565880126807,19,179.1099394636263,2.6045862114105813,0,1,0,21,652.5417383964292,37,11,3,1,Secondaire,Homme,0
PCF_0081,2022,Arabica,1347.8132882205573,13.399744007942209,6.164896401339611,1581.5013329558276,21.86231738507993,12,65.52494027740093,1.2893317881007054,0,0,1,45,600.4540342204605,35,10,3,0,Primaire,Homme,1
PCF_0081,2023,Robusta,1347.8132882205573,13.399744007942209,6.164896401339611,1801.9641951175377,21.159836607267163,9,92.3618770634261,2.9233046528214786,0,1,1,42,927.7512629504098,37,27,3,2,Aucun,Femme,1
PCF_0082,2019,Arabica,880.2609106871946,15.971530083616289,6.559844465305549,1590.900808192938,19.87953268639593,8,156.07142670100455,2.36642441219356,0,0,1,54,707.2826175487284,37,32,3,1,Aucun,Homme,0
PCF_0082,2020,Robusta,880.2609106871946,15.971530083616289,6.559844465305549,1383.2999244277255,23.122882272877145,18,98.23430742352124,1.2139462606738327,1,0,1,42,836.6330298479985,61,29,8,4,Primaire,Homme,0
PCF_0082,2021,Robusta,880.2609106871946,15.971530083616289,6.559844465305549,1601.7332430942026,21.739321797546665,11,116.97072644977044,2.4386435707102363,0,1,1,47,872.5817923739007,50,33,8,0,Secondaire,Femme,0
PCF_0082,2022,Arabica,880.2609106871946,15.971530083616289,6.559844465305549,1662.9575983022644,19.019718951341144,8,80.38808241824546,2.1830479943519494,0,0,1,21,678.6697538209597,35,9,11,3,Primaire,Homme,1
PCF_0082,2023,Arabica,880.2609106871946,15.971530083616289,6.559844465305549,1372.960499427354,22.81587972206725,20,159.14883738355027,2.885812680334344,0,1,1,26,601.8932168889819,57,11,4,3,Aucun,Homme,0
PCF_0083,2019,Robusta,945.1737326398816,14.748855840690638,6.07901249100898,1331.9908269659768,22.37250557618989,9,110.44804595998244,2.1950343741404845,0,0,1,31,903.360374417686,42,21,7,1,Aucun,Homme,0
PCF_0083,2020,Robusta,945.1737326398816,14.748855840690638,6.07901249100898,1347.4058790356353,23.75374709853424,16,149.79486481427134,1.9883113201253857,0,0,1,25,962.3756823811492,56,1,4,0,Secondaire,Homme,0
PCF_0083,2021,Robusta,945.1737326398816,14.748855840690638,6.07901249100898,1387.020358600641,21.807224431204016,16,98.16792832877054,2.279942030013996,0,1,1,30,900.1581473375755,49,31,5,2,Aucun,Homme,0
PCF_0083,2022,Robusta,945.1737326398816,14.748855840690638,6.07901249100898,1600.500067403462,19.231585613137128,18,91.04205641150963,2.4011079011444854,0,1,1,22,806.6249483206875,63,19,8,1,Primaire,Homme,0
PCF_0083,2023,Arabica,945.1737326398816,14.748855840690638,6.07901249100898,1433.7326025957857,21.725197039651565,23,51.33077309832844,2.8359380805263603,0,1,1,48,703.2825229099684,58,26,3,0,Primaire,Homme,1
PCF_0084,2019,Robusta,494.8811387434225,15.729200586489574,6.095639280173423,1784.6297845993806,19.638340900323232,13,100.99169019729372,1.727206651818427,0,0,1,31,818.6719286832523,51,22,7,2,Primaire,Homme,1
PCF_0084,2020,Robusta,494.8811387434225,15.729200586489574,6.095639280173423,1267.8274487255708,21.19344411009628,17,153.4372751103548,2.535731660643363,0,0,1,23,890.6126455550232,45,8,9,1,Secondaire,Homme,0
PCF_0084,2021,Robusta,494.8811387434225,15.729200586489574,6.095639280173423,1756.3552298173663,22.29228091442936,16,78.6068016156221,1.4850959534717167,0,1,1,24,839.4362165080978,52,23,3,1,Primaire,Homme,0
PCF_0084,2022,Robusta,494.8811387434225,15.729200586489574,6.095639280173423,1657.342296232693,26.04968629189647,19,137.44119304671295,2.3757749261941257,0,0,1,19,917.3377529846196,38,26,11,2,Primaire,Homme,1
PCF_0084,2023,Robusta,494.8811387434225,15.729200586489574,6.095639280173423,1485.840972625204,21.04603558101525,16,85.3758146322549,2.889792923225307,1,1,1,50,803.5788646558692,66,4,9,3,Primaire,Femme,1
PCF_0085,2019,Robusta,941.7790408872032,17.647791043812134,5.966238460525558,1385.714565614305,19.96171425555605,16,124.79568976538144,1.0269381936203987,0,0,1,39,877.7578858629455,28,19,10,0,Primaire,Homme,0
PCF_0085,2020,Arabica,941.7790408872032,17.647791043812134,5.966238460525558,1904.1089230471948,23.733081280396785,14,102.35561482854062,2.247504952354056,0,1,1,42,701.8146436945941,51,10,4,2,Secondaire,Homme,0
PCF_0085,2021,Arabica,941.7790408872032,17.647791043812134,5.966238460525558,1414.5668143605435,21.846886818119724,9,82.17510636819745,1.8815879706521117,0,1,1,55,633.3908220285288,40,22,3,1,Secondaire,Homme,0
PCF_0085,2022,Arabica,941.7790408872032,17.647791043812134,5.966238460525558,1223.5781489943492,23.0460694458458,22,147.28473958462644,2.6921135332803567,0,1,0,55,625.8989878673121,65,24,9,1,Supérieur,Femme,1
PCF_0085,2023,Arabica,941.7790408872032,17.647791043812134,5.966238460525558,1379.677110741072,20.313915637887177,10,151.3828828224921,2.606764776347528,0,1,1,59,746.4006600843761,43,17,8,0,Supérieur,Femme,0
PCF_0086,2019,Arabica,516.338397688313,21.16457405503114,6.122326622594982,1494.1957403529116,22.345094479708816,11,137.15349113933252,2.760943440271515,0,0,1,26,683.7051596122378,36,21,6,0,Supérieur,Homme,0
PCF_0086,2020,Robusta,516.338397688313,21.16457405503114,6.122326622594982,1676.6824371058456,21.036272843463,13,178.1570507132893,1.605480916777769,1,0,1,27,893.4484879020314,57,12,10,4,Secondaire,Homme,0
PCF_0086,2021,Robusta,516.338397688313,21.16457405503114,6.122326622594982,1422.8610782782116,22.67909895750434,17,64.96203211362331,2.70810399250885,0,1,1,59,814.9270291691377,43,24,6,2,Primaire,Homme,0
PCF_0086,2022,Robusta,516.338397688313,21.16457405503114,6.122326622594982,1128.282661448461,19.885807098286044,12,79.01963604288102,2.963918071516227,0,0,1,20,814.7513407960774,41,5,4,2,Aucun,Femme,0
PCF_0086,2023,Robusta,516.338397688313,21.16457405503114,6.122326622594982,1670.3502134284026,21.516487501697064,22,85.13110565752288,2.125076978147644,0,0,1,51,884.8133449792588,29,4,5,1,Aucun,Femme,1
PCF_0087,2019,Arabica,1088.269388196402,22.316545233605137,6.075930721973618,1365.118575054581,22.790267980322955,7,158.43612640433798,2.505048623926295,0,0,1,41,657.4724928204689,67,17,11,3,Secondaire,Homme,1
PCF_0087,2020,Robusta,1088.269388196402,22.316545233605137,6.075930721973618,1339.8480936577776,22.65853901043066,12,98.88357366154092,1.6820802106661106,0,1,0,43,789.1442449282783,63,1,11,4,Secondaire,Homme,1
PCF_0087,2021,Robusta,1088.269388196402,22.316545233605137,6.075930721973618,1413.49454081331,23.20174006456484,21,78.481689600794,2.770513822722933,0,0,0,45,745.7625735804994,47,22,5,0,Primaire,Homme,0
PCF_0087,2022,Arabica,1088.269388196402,22.316545233605137,6.075930721973618,1609.7046480370102,23.692382085979744,13,90.51774676306724,1.541461774832551,0,0,1,25,669.4168940224454,61,1,4,1,Primaire,Homme,0
PCF_0087,2023,Robusta,1088.269388196402,22.316545233605137,6.075930721973618,1654.553711765609,20.99037213660438,22,62.39881330350596,1.7157745069537738,0,1,1,55,852.2606304825199,29,20,4,0,Supérieur,Homme,1
PCF_0088,2019,Arabica,900.4409783561086,16.98035809092051,6.5122689359786365,1761.249867685096,18.041019288684573,13,74.44516641784234,2.704532618535469,0,1,1,38,577.5800832053384,30,14,9,1,Aucun,Homme,1
PCF_0088,2020,Robusta,900.4409783561086,16.98035809092051,6.5122689359786365,1665.6074387352396,22.73014987332377,11,139.8759100190386,2.873099137685005,1,0,1,20,900.5271785903353,28,23,5,4,Primaire,Homme,0
PCF_0088,2021,Robusta,900.4409783561086,16.98035809092051,6.5122689359786365,1439.6104278283783,19.447464992124807,11,159.80609451469053,1.0242213642747275,0,0,1,36,698.9351629329428,38,1,7,3,Secondaire,Femme,1
PCF_0088,2022,Robusta,900.4409783561086,16.98035809092051,6.5122689359786365,1612.9808939294312,21.931418838794468,15,94.8896450947569,1.2826458712290685,0,1,1,25,882.0119547047578,48,24,7,0,Secondaire,Homme,0
PCF_0088,2023,Robusta,900.4409783561086,16.98035809092051,6.5122689359786365,1182.415574809074,22.833186086819502,19,114.0308467554131,2.923490339920394,0,1,1,41,926.971312659273,36,2,6,2,Secondaire,Homme,1
PCF_0089,2019,Robusta,1099.9404603891778,8.001572901326723,5.966571321738888,1670.2382291578467,21.78241534417407,11,114.77596129231516,2.681152628112164,1,0,1,51,841.6114840488331,39,19,9,4,Secondaire,Femme,1
PCF_0089,2020,Arabica,1099.9404603891778,8.001572901326723,5.966571321738888,1339.9725266174407,20.552066232103872,10,91.48393580375802,1.906562866155998,0,0,0,36,540.7901500552229,45,12,11,3,Primaire,Homme,1
PCF_0089,2021,Robusta,1099.9404603891778,8.001572901326723,5.966571321738888,1469.8307834628663,22.2775486657018,12,95.12673477740675,2.9961094984558883,0,0,1,45,844.8349158983357,53,11,6,0,Secondaire,Homme,0
PCF_0089,2022,Robusta,1099.9404603891778,8.001572901326723,5.966571321738888,1456.036578686499,22.16794019213836,11,53.817583387728,1.2904841483811114,0,0,1,31,796.7125043772262,32,10,11,1,Secondaire,Femme,1
PCF_0089,2023,Robusta,1099.9404603891778,8.001572901326723,5.966571321738888,1689.1422091355455,20.071126813534672,14,81.72828804038105,1.522827235221105,0,1,0,17,847.5041671797999,50,24,10,4,Secondaire,Homme,1
PCF_0090,2019,Arabica,1216.7440079378243,21.226709988856115,5.896168680746833,1498.0760123798134,18.18632334761583,7,110.12162766606832,2.986101098489187,0,0,1,32,670.9754750260407,26,34,4,2,Supérieur,Homme,0
PCF_0090,2020,Arabica,1216.7440079378243,21.226709988856115,5.896168680746833,1500.2342819393552,23.39396465472433,6,66.19789198317548,1.5445231736454927,0,1,1,56,682.0601301641514,54,30,9,4,Secondaire,Homme,0
PCF_0090,2021,Arabica,1216.7440079378243,21.226709988856115,5.896168680746833,1536.2743224623307,22.499215181928925,8,65.12544797479443,2.8039288910371485,1,0,1,59,681.3048434794288,52,32,9,1,Secondaire,Homme,0
